"period","site","dens","spp","norm"
3,"4_39L",0,"eis",-0.542001582813309
4,"4_39L",0.15,"eis",0.862275245384809
5,"4_39L",0.1,"eis",0.39418296931877
6,"4_39L",0.2,"eis",1.33036752145085
7,"4_39L",0.45,"eis",3.67082890178105
8,"4_39L",0.4,"eis",3.20273662571501
9,"4_39L",0.1,"eis",0.39418296931877
10,"4_39L",0,"eis",-0.542001582813309
11,"4_39L",0,"eis",-0.542001582813309
12,"4_39L",0,"eis",-0.542001582813309
13,"4_39L",0,"eis",-0.542001582813309
14,"4_39L",0,"eis",-0.542001582813309
15,"4_39L",0,"eis",-0.542001582813309
16,"4_39L",0,"eis",-0.542001582813309
17,"4_39L",0.05,"eis",-0.0739093067472694
18,"4_39L",0,"eis",-0.542001582813309
19,"4_39L",0,"eis",-0.542001582813309
20,"4_39L",NA,"eis",NA
21,"4_39L",0,"eis",-0.542001582813309
22,"4_39L",0,"eis",-0.542001582813309
23,"4_39L",0,"eis",-0.542001582813309
24,"4_39L",0,"eis",-0.542001582813309
25,"4_39L",0,"eis",-0.542001582813309
26,"4_39L",0,"eis",-0.542001582813309
27,"4_39L",0,"eis",-0.542001582813309
28,"4_39L",0,"eis",-0.542001582813309
29,"4_39L",0,"eis",-0.542001582813309
30,"4_39L",0.05,"eis",-0.0739093067472694
31,"4_39L",0,"eis",-0.542001582813309
32,"4_39L",0,"eis",-0.542001582813309
33,"4_39L",0.05,"eis",-0.0739093067472694
34,"4_39L",0.05,"eis",-0.0739093067472694
35,"4_39L",0,"eis",-0.542001582813309
36,"4_39L",0,"eis",-0.542001582813309
37,"4_39L",0.05,"eis",-0.0739093067472694
38,"4_39L",0,"eis",-0.542001582813309
39,"4_39L",NA,"eis",NA
40,"4_39L",0,"eis",-0.542001582813309
41,"4_39L",0.05,"eis",-0.0739093067472694
42,"4_39L",0,"eis",-0.542001582813309
43,"4_39L",0,"eis",-0.542001582813309
44,"4_39L",0,"eis",-0.542001582813309
45,"4_39L",0.05,"eis",-0.0739093067472694
46,"4_39L",0,"eis",-0.542001582813309
47,"4_39L",0,"eis",-0.542001582813309
48,"4_39L",NA,"eis",NA
49,"4_39L",0.1,"eis",0.39418296931877
50,"4_39L",0.05,"eis",-0.0739093067472694
51,"4_39L",0,"eis",-0.542001582813309
52,"4_39L",0.2,"eis",1.33036752145085
53,"4_39L",0,"eis",-0.542001582813309
54,"4_39L",0,"eis",-0.542001582813309
55,"4_39L",0,"eis",-0.542001582813309
56,"4_39L",0,"eis",-0.542001582813309
57,"4_39L",0,"eis",-0.542001582813309
58,"4_39L",NA,"eis",NA
59,"4_39L",NA,"eis",NA
60,"4_39L",0.15,"eis",0.862275245384809
61,"4_39L",0.2,"eis",1.33036752145085
62,"4_39L",NA,"eis",NA
63,"4_39L",0.3,"eis",2.26655207358293
1,"4_39L",3.55,"lam",2.85370001169022
2,"4_39L",3.75,"lam",3.08549324384746
3,"4_39L",1.05,"lam",-0.0437153902752688
4,"4_39L",1.35,"lam",0.30397445796059
5,"4_39L",2.85,"lam",2.04242369913988
6,"4_39L",2.6,"lam",1.75268215894333
7,"4_39L",2,"lam",1.05730246247162
8,"4_39L",1.45,"lam",0.419871074039209
9,"4_39L",0.55,"lam",-0.623198470668367
10,"4_39L",0.5,"lam",-0.681146778707676
11,"4_39L",0.25,"lam",-0.970888318904225
12,"4_39L",0.05,"lam",-1.20268155106146
13,"4_39L",0.35,"lam",-0.854991702825606
14,"4_39L",0.5,"lam",-0.681146778707676
15,"4_39L",0.4,"lam",-0.797043394786296
16,"4_39L",0.3,"lam",-0.912940010864915
17,"4_39L",0.55,"lam",-0.623198470668367
18,"4_39L",1.45,"lam",0.419871074039209
19,"4_39L",0.75,"lam",-0.391405238511127
20,"4_39L",NA,"lam",NA
21,"4_39L",1.45,"lam",0.419871074039209
22,"4_39L",0.55,"lam",-0.623198470668367
23,"4_39L",1.2,"lam",0.13012953384266
24,"4_39L",0.9,"lam",-0.217560314393198
25,"4_39L",0.5,"lam",-0.681146778707676
26,"4_39L",0.1,"lam",-1.14473324302215
27,"4_39L",0.95,"lam",-0.159612006353888
28,"4_39L",0.85,"lam",-0.275508622432508
29,"4_39L",1.25,"lam",0.18807784188197
30,"4_39L",1.15,"lam",0.0721812258033506
31,"4_39L",2.25,"lam",1.34704400266817
32,"4_39L",2.1,"lam",1.17319907855024
33,"4_39L",0,"lam",-1.26062985910077
34,"4_39L",0.85,"lam",-0.275508622432508
35,"4_39L",1,"lam",-0.101663698314579
36,"4_39L",1.2,"lam",0.13012953384266
37,"4_39L",1.1,"lam",0.014232917764041
38,"4_39L",0,"lam",-1.26062985910077
39,"4_39L",NA,"lam",NA
40,"4_39L",0.3,"lam",-0.912940010864915
41,"4_39L",0.7,"lam",-0.449353546550437
42,"4_39L",0.8,"lam",-0.333456930471818
43,"4_39L",0.45,"lam",-0.739095086746986
44,"4_39L",0.05,"lam",-1.20268155106146
45,"4_39L",0.6,"lam",-0.565250162629057
46,"4_39L",0.4,"lam",-0.797043394786296
47,"4_39L",0,"lam",-1.26062985910077
48,"4_39L",NA,"lam",NA
49,"4_39L",0.6,"lam",-0.565250162629057
50,"4_39L",1.2,"lam",0.13012953384266
51,"4_39L",1.5,"lam",0.477819382078519
52,"4_39L",0.25,"lam",-0.970888318904225
53,"4_39L",1.65,"lam",0.651664306196448
54,"4_39L",0.95,"lam",-0.159612006353888
55,"4_39L",1.15,"lam",0.0721812258033506
56,"4_39L",1.35,"lam",0.30397445796059
57,"4_39L",2.05,"lam",1.11525077051093
58,"4_39L",NA,"lam",NA
59,"4_39L",NA,"lam",NA
60,"4_39L",1.55,"lam",0.535767690117829
61,"4_39L",2.65,"lam",1.81063046698264
62,"4_39L",NA,"lam",NA
63,"4_39L",2.15,"lam",1.23114738658955
1,"4_39L",0.05,"mac",-1.03516379078602
2,"4_39L",0.1,"mac",-0.929798904938155
3,"4_39L",0.4,"mac",-0.29760958985098
4,"4_39L",0.6,"mac",0.12384995354047
5,"4_39L",0.65,"mac",0.229214839388333
6,"4_39L",0.2,"mac",-0.71906913324243
7,"4_39L",2.45,"mac",4.02235072991138
8,"4_39L",2.6,"mac",4.33844538745497
9,"4_39L",1,"mac",0.96676904032337
10,"4_39L",0.45,"mac",-0.192244704003118
11,"4_39L",0.25,"mac",-0.613704247394568
12,"4_39L",0.15,"mac",-0.824434019090293
13,"4_39L",0.55,"mac",0.0184850676926075
14,"4_39L",0.5,"mac",-0.0868798181552551
15,"4_39L",0.6,"mac",0.12384995354047
16,"4_39L",0.7,"mac",0.334579725236195
17,"4_39L",0.3,"mac",-0.508339361546705
18,"4_39L",0.85,"mac",0.650674382779783
19,"4_39L",1.35,"mac",1.70432324125841
20,"4_39L",NA,"mac",NA
21,"4_39L",0.35,"mac",-0.402974475698843
22,"4_39L",0.3,"mac",-0.508339361546705
23,"4_39L",0.15,"mac",-0.824434019090293
24,"4_39L",0.65,"mac",0.229214839388333
25,"4_39L",0.25,"mac",-0.613704247394568
26,"4_39L",0.25,"mac",-0.613704247394568
27,"4_39L",0.25,"mac",-0.613704247394568
28,"4_39L",0.25,"mac",-0.613704247394568
29,"4_39L",0.1,"mac",-0.929798904938155
30,"4_39L",0.35,"mac",-0.402974475698843
31,"4_39L",0.9,"mac",0.756039268627645
32,"4_39L",0.35,"mac",-0.402974475698843
33,"4_39L",0.3,"mac",-0.508339361546705
34,"4_39L",0.5,"mac",-0.0868798181552551
35,"4_39L",0.3,"mac",-0.508339361546705
36,"4_39L",0.15,"mac",-0.824434019090293
37,"4_39L",0.6,"mac",0.12384995354047
38,"4_39L",1,"mac",0.96676904032337
39,"4_39L",NA,"mac",NA
40,"4_39L",0.6,"mac",0.12384995354047
41,"4_39L",0.5,"mac",-0.0868798181552551
42,"4_39L",0.05,"mac",-1.03516379078602
43,"4_39L",0.65,"mac",0.229214839388333
44,"4_39L",0.85,"mac",0.650674382779783
45,"4_39L",0.45,"mac",-0.192244704003118
46,"4_39L",0.15,"mac",-0.824434019090293
47,"4_39L",0.15,"mac",-0.824434019090293
48,"4_39L",NA,"mac",NA
49,"4_39L",0.9,"mac",0.756039268627645
50,"4_39L",0.7,"mac",0.334579725236195
51,"4_39L",0.6,"mac",0.12384995354047
52,"4_39L",0.3,"mac",-0.508339361546705
53,"4_39L",1.1,"mac",1.1774988120191
54,"4_39L",0.55,"mac",0.0184850676926075
55,"4_39L",0.5,"mac",-0.0868798181552551
56,"4_39L",0.25,"mac",-0.613704247394568
57,"4_39L",0.6,"mac",0.12384995354047
58,"4_39L",NA,"mac",NA
59,"4_39L",NA,"mac",NA
60,"4_39L",0.5,"mac",-0.0868798181552551
61,"4_39L",0.3,"mac",-0.508339361546705
62,"4_39L",NA,"mac",NA
63,"4_39L",0.4,"mac",-0.29760958985098
1,"4_39L",0.2,"paras",-0.185944309372508
2,"4_39L",0.1,"paras",-0.55142105538054
3,"4_39L",0.1,"paras",-0.55142105538054
4,"4_39L",0.4,"paras",0.545009182643557
5,"4_39L",0,"paras",-0.916897801388573
6,"4_39L",0.55,"paras",1.09322430165561
7,"4_39L",0.1,"paras",-0.55142105538054
8,"4_39L",0.6,"paras",1.27596267465962
9,"4_39L",0,"paras",-0.916897801388573
10,"4_39L",0.5,"paras",0.91048592865159
11,"4_39L",0.75,"paras",1.82417779367167
12,"4_39L",0.8,"paras",2.00691616667569
13,"4_39L",0.4,"paras",0.545009182643557
14,"4_39L",0.4,"paras",0.545009182643557
15,"4_39L",0.55,"paras",1.09322430165561
16,"4_39L",0.8,"paras",2.00691616667569
17,"4_39L",0.05,"paras",-0.734159428384557
18,"4_39L",0.2,"paras",-0.185944309372508
19,"4_39L",0.05,"paras",-0.734159428384557
20,"4_39L",NA,"paras",NA
21,"4_39L",0.25,"paras",-0.00320593636849152
22,"4_39L",0.75,"paras",1.82417779367167
23,"4_39L",0.35,"paras",0.362270809639541
24,"4_39L",0.85,"paras",2.1896545396797
25,"4_39L",0.45,"paras",0.727747555647574
26,"4_39L",0.8,"paras",2.00691616667569
27,"4_39L",0,"paras",-0.916897801388573
28,"4_39L",0.8,"paras",2.00691616667569
29,"4_39L",0.15,"paras",-0.368682682376524
30,"4_39L",0.6,"paras",1.27596267465962
31,"4_39L",0.05,"paras",-0.734159428384557
32,"4_39L",0.5,"paras",0.91048592865159
33,"4_39L",0.05,"paras",-0.734159428384557
34,"4_39L",0.45,"paras",0.727747555647574
35,"4_39L",0,"paras",-0.916897801388573
36,"4_39L",0.25,"paras",-0.00320593636849152
37,"4_39L",0,"paras",-0.916897801388573
38,"4_39L",0.05,"paras",-0.734159428384557
39,"4_39L",NA,"paras",NA
40,"4_39L",0.2,"paras",-0.185944309372508
41,"4_39L",0,"paras",-0.916897801388573
42,"4_39L",0.1,"paras",-0.55142105538054
43,"4_39L",0.15,"paras",-0.368682682376524
44,"4_39L",0.35,"paras",0.362270809639541
45,"4_39L",0,"paras",-0.916897801388573
46,"4_39L",0,"paras",-0.916897801388573
47,"4_39L",0.1,"paras",-0.55142105538054
48,"4_39L",NA,"paras",NA
49,"4_39L",0,"paras",-0.916897801388573
50,"4_39L",0.05,"paras",-0.734159428384557
51,"4_39L",0,"paras",-0.916897801388573
52,"4_39L",0.05,"paras",-0.734159428384557
53,"4_39L",0,"paras",-0.916897801388573
54,"4_39L",0.2,"paras",-0.185944309372508
55,"4_39L",0,"paras",-0.916897801388573
56,"4_39L",0.1,"paras",-0.55142105538054
57,"4_39L",0,"paras",-0.916897801388573
58,"4_39L",NA,"paras",NA
59,"4_39L",NA,"paras",NA
60,"4_39L",0.1,"paras",-0.55142105538054
61,"4_39L",0,"paras",-0.916897801388573
62,"4_39L",NA,"paras",NA
63,"4_39L",0,"paras",-0.916897801388573
1,"4_39L",0.65,"pat",0.869941279360282
2,"4_39L",0.8,"pat",1.23634511869675
3,"4_39L",1.6,"pat",3.19049892849128
4,"4_39L",0.75,"pat",1.1142105055846
5,"4_39L",0.2,"pat",-0.229270238649138
6,"4_39L",0.2,"pat",-0.229270238649138
7,"4_39L",0,"pat",-0.717808691097769
8,"4_39L",0.05,"pat",-0.595674077985612
9,"4_39L",0,"pat",-0.717808691097769
10,"4_39L",0,"pat",-0.717808691097769
11,"4_39L",0,"pat",-0.717808691097769
12,"4_39L",0,"pat",-0.717808691097769
13,"4_39L",0,"pat",-0.717808691097769
14,"4_39L",0.05,"pat",-0.595674077985612
15,"4_39L",0,"pat",-0.717808691097769
16,"4_39L",0,"pat",-0.717808691097769
17,"4_39L",0,"pat",-0.717808691097769
18,"4_39L",0,"pat",-0.717808691097769
19,"4_39L",0.05,"pat",-0.595674077985612
20,"4_39L",NA,"pat",NA
21,"4_39L",0.3,"pat",0.0149989875751772
22,"4_39L",0.05,"pat",-0.595674077985612
23,"4_39L",0,"pat",-0.717808691097769
24,"4_39L",0.15,"pat",-0.351404851761296
25,"4_39L",0.4,"pat",0.259268213799493
26,"4_39L",0,"pat",-0.717808691097769
27,"4_39L",0.1,"pat",-0.473539464873454
28,"4_39L",0,"pat",-0.717808691097769
29,"4_39L",0.1,"pat",-0.473539464873454
30,"4_39L",0.1,"pat",-0.473539464873454
31,"4_39L",0.1,"pat",-0.473539464873454
32,"4_39L",0.15,"pat",-0.351404851761296
33,"4_39L",0.1,"pat",-0.473539464873454
34,"4_39L",0.3,"pat",0.0149989875751772
35,"4_39L",0,"pat",-0.717808691097769
36,"4_39L",0,"pat",-0.717808691097769
37,"4_39L",0,"pat",-0.717808691097769
38,"4_39L",0.05,"pat",-0.595674077985612
39,"4_39L",NA,"pat",NA
40,"4_39L",0,"pat",-0.717808691097769
41,"4_39L",0.15,"pat",-0.351404851761296
42,"4_39L",0.25,"pat",-0.107135625536981
43,"4_39L",0.1,"pat",-0.473539464873454
44,"4_39L",0.05,"pat",-0.595674077985612
45,"4_39L",0.1,"pat",-0.473539464873454
46,"4_39L",0.1,"pat",-0.473539464873454
47,"4_39L",0.3,"pat",0.0149989875751772
48,"4_39L",NA,"pat",NA
49,"4_39L",0.45,"pat",0.381402826911651
50,"4_39L",0.15,"pat",-0.351404851761296
51,"4_39L",0.4,"pat",0.259268213799493
52,"4_39L",0.9,"pat",1.48061434492107
53,"4_39L",0.55,"pat",0.625672053135966
54,"4_39L",1.2,"pat",2.21342202359402
55,"4_39L",1.35,"pat",2.57982586293049
56,"4_39L",0.95,"pat",1.60274895803323
57,"4_39L",0.6,"pat",0.747806666248124
58,"4_39L",NA,"pat",NA
59,"4_39L",NA,"pat",NA
60,"4_39L",0.4,"pat",0.259268213799493
61,"4_39L",1.05,"pat",1.84701818425754
62,"4_39L",NA,"pat",NA
63,"4_39L",1.45,"pat",2.82409508915481
1,"4_39L",0,"pis",-1.10428701077253
2,"4_39L",0.1,"pis",-0.400998076537512
3,"4_39L",0.4,"pis",1.70886872616755
4,"4_39L",0.2,"pis",0.302290857697509
5,"4_39L",0.35,"pis",1.35722425905004
6,"4_39L",0.5,"pis",2.41215766040257
7,"4_39L",0.05,"pis",-0.752642543655023
8,"4_39L",0.1,"pis",-0.400998076537512
9,"4_39L",0,"pis",-1.10428701077253
10,"4_39L",0,"pis",-1.10428701077253
11,"4_39L",0,"pis",-1.10428701077253
12,"4_39L",0.05,"pis",-0.752642543655023
13,"4_39L",0,"pis",-1.10428701077253
14,"4_39L",0.4,"pis",1.70886872616755
15,"4_39L",0,"pis",-1.10428701077253
16,"4_39L",0.1,"pis",-0.400998076537512
17,"4_39L",0.05,"pis",-0.752642543655023
18,"4_39L",0.1,"pis",-0.400998076537512
19,"4_39L",0.45,"pis",2.06051319328506
20,"4_39L",NA,"pis",NA
21,"4_39L",0.45,"pis",2.06051319328506
22,"4_39L",0.2,"pis",0.302290857697509
23,"4_39L",0.25,"pis",0.65393532481502
24,"4_39L",0.15,"pis",-0.0493536094200015
25,"4_39L",0,"pis",-1.10428701077253
26,"4_39L",0.1,"pis",-0.400998076537512
27,"4_39L",0.15,"pis",-0.0493536094200015
28,"4_39L",0.2,"pis",0.302290857697509
29,"4_39L",0.15,"pis",-0.0493536094200015
30,"4_39L",0.35,"pis",1.35722425905004
31,"4_39L",0.25,"pis",0.65393532481502
32,"4_39L",0.3,"pis",1.00557979193253
33,"4_39L",0.05,"pis",-0.752642543655023
34,"4_39L",0.2,"pis",0.302290857697509
35,"4_39L",0.15,"pis",-0.0493536094200015
36,"4_39L",0,"pis",-1.10428701077253
37,"4_39L",0,"pis",-1.10428701077253
38,"4_39L",0.15,"pis",-0.0493536094200015
39,"4_39L",NA,"pis",NA
40,"4_39L",0.1,"pis",-0.400998076537512
41,"4_39L",0.05,"pis",-0.752642543655023
42,"4_39L",0.1,"pis",-0.400998076537512
43,"4_39L",0.1,"pis",-0.400998076537512
44,"4_39L",0.15,"pis",-0.0493536094200015
45,"4_39L",0.35,"pis",1.35722425905004
46,"4_39L",0.05,"pis",-0.752642543655023
47,"4_39L",0.05,"pis",-0.752642543655023
48,"4_39L",NA,"pis",NA
49,"4_39L",0.2,"pis",0.302290857697509
50,"4_39L",0.4,"pis",1.70886872616755
51,"4_39L",0.1,"pis",-0.400998076537512
52,"4_39L",0,"pis",-1.10428701077253
53,"4_39L",0.15,"pis",-0.0493536094200015
54,"4_39L",0.2,"pis",0.302290857697509
55,"4_39L",0.1,"pis",-0.400998076537512
56,"4_39L",0.45,"pis",2.06051319328506
57,"4_39L",0.05,"pis",-0.752642543655023
58,"4_39L",NA,"pis",NA
59,"4_39L",NA,"pis",NA
60,"4_39L",0.1,"pis",-0.400998076537512
61,"4_39L",0,"pis",-1.10428701077253
62,"4_39L",NA,"pis",NA
63,"4_39L",0.3,"pis",1.00557979193253
1,"4_39L",0.15,"pter",0.10497609150176
2,"4_39L",0.15,"pter",0.10497609150176
3,"4_39L",0.05,"pter",-0.338256294839005
4,"4_39L",0.05,"pter",-0.338256294839005
5,"4_39L",0.1,"pter",-0.116640101668622
6,"4_39L",0.05,"pter",-0.338256294839005
7,"4_39L",1.45,"pter",5.86699711393171
8,"4_39L",0.35,"pter",0.99144086418329
9,"4_39L",0,"pter",-0.559872488009387
10,"4_39L",0,"pter",-0.559872488009387
11,"4_39L",0,"pter",-0.559872488009387
12,"4_39L",0,"pter",-0.559872488009387
13,"4_39L",0.1,"pter",-0.116640101668622
14,"4_39L",0.2,"pter",0.326592284672143
15,"4_39L",0,"pter",-0.559872488009387
16,"4_39L",0,"pter",-0.559872488009387
17,"4_39L",0,"pter",-0.559872488009387
18,"4_39L",0.4,"pter",1.21305705735367
19,"4_39L",0.65,"pter",2.32113802320558
20,"4_39L",NA,"pter",NA
21,"4_39L",0.05,"pter",-0.338256294839005
22,"4_39L",0.05,"pter",-0.338256294839005
23,"4_39L",0.55,"pter",1.87790563686482
24,"4_39L",0.25,"pter",0.548208477842525
25,"4_39L",0.35,"pter",0.99144086418329
26,"4_39L",0.25,"pter",0.548208477842525
27,"4_39L",0,"pter",-0.559872488009387
28,"4_39L",0.05,"pter",-0.338256294839005
29,"4_39L",0,"pter",-0.559872488009387
30,"4_39L",0,"pter",-0.559872488009387
31,"4_39L",0.1,"pter",-0.116640101668622
32,"4_39L",0.1,"pter",-0.116640101668622
33,"4_39L",0,"pter",-0.559872488009387
34,"4_39L",0.15,"pter",0.10497609150176
35,"4_39L",0.05,"pter",-0.338256294839005
36,"4_39L",0,"pter",-0.559872488009387
37,"4_39L",0.1,"pter",-0.116640101668622
38,"4_39L",0.15,"pter",0.10497609150176
39,"4_39L",NA,"pter",NA
40,"4_39L",0.1,"pter",-0.116640101668622
41,"4_39L",0,"pter",-0.559872488009387
42,"4_39L",0.2,"pter",0.326592284672143
43,"4_39L",0,"pter",-0.559872488009387
44,"4_39L",0,"pter",-0.559872488009387
45,"4_39L",0,"pter",-0.559872488009387
46,"4_39L",0.05,"pter",-0.338256294839005
47,"4_39L",0,"pter",-0.559872488009387
48,"4_39L",NA,"pter",NA
49,"4_39L",0.05,"pter",-0.338256294839005
50,"4_39L",0.05,"pter",-0.338256294839005
51,"4_39L",0,"pter",-0.559872488009387
52,"4_39L",0,"pter",-0.559872488009387
53,"4_39L",0.05,"pter",-0.338256294839005
54,"4_39L",0.05,"pter",-0.338256294839005
55,"4_39L",0.05,"pter",-0.338256294839005
56,"4_39L",0.15,"pter",0.10497609150176
57,"4_39L",0.05,"pter",-0.338256294839005
58,"4_39L",NA,"pter",NA
59,"4_39L",NA,"pter",NA
60,"4_39L",0.15,"pter",0.10497609150176
61,"4_39L",0.3,"pter",0.769824671012908
62,"4_39L",NA,"pter",NA
63,"4_39L",0.05,"pter",-0.338256294839005
1,"4_39L",4.4,"purp",-0.48035017637008
2,"4_39L",7.8,"purp",0.518489568056116
3,"4_39L",4.35,"purp",-0.495038996141053
4,"4_39L",4.95,"purp",-0.318773158889371
5,"4_39L",7.1,"purp",0.312846091262487
6,"4_39L",10.8,"purp",1.39981875431452
7,"4_39L",5.15,"purp",-0.260017879805478
8,"4_39L",4.65,"purp",-0.406906077515212
9,"4_39L",6.8,"purp",0.224713172636647
10,"4_39L",10.05,"purp",1.17948645774992
11,"4_39L",6.45,"purp",0.121891434239832
12,"4_39L",5.75,"purp",-0.0837520425537961
13,"4_39L",1.05,"purp",-1.4645011010253
14,"4_39L",3.2,"purp",-0.832881850873443
15,"4_39L",17.15,"purp",3.26529886522815
16,"4_39L",8.9,"purp",0.841643603017532
17,"4_39L",9.5,"purp",1.01790944026921
18,"4_39L",4.3,"purp",-0.509727815912027
19,"4_39L",4.05,"purp",-0.583171914766894
20,"4_39L",NA,"purp",NA
21,"4_39L",7.75,"purp",0.503800748285142
22,"4_39L",5.75,"purp",-0.0837520425537961
23,"4_39L",9.8,"purp",1.10604235889505
24,"4_39L",6.75,"purp",0.210024352865673
25,"4_39L",3.35,"purp",-0.788815391560522
26,"4_39L",6.5,"purp",0.136580254010806
27,"4_39L",9.7,"purp",1.07666471935311
28,"4_39L",7.65,"purp",0.474423108743196
29,"4_39L",8.7,"purp",0.782888323933638
30,"4_39L",8.95,"purp",0.856332422788505
31,"4_39L",14.8,"purp",2.5749243359924
32,"4_39L",11.1,"purp",1.48795167294036
33,"4_39L",4.05,"purp",-0.583171914766894
34,"4_39L",5.85,"purp",-0.0543744030118493
35,"4_39L",4.75,"purp",-0.377528437973265
36,"4_39L",7.4,"purp",0.400979009888328
37,"4_39L",3.15,"purp",-0.847570670644416
38,"4_39L",2.8,"purp",-0.950392409041231
39,"4_39L",NA,"purp",NA
40,"4_39L",5.85,"purp",-0.0543744030118493
41,"4_39L",5.05,"purp",-0.289395519347425
42,"4_39L",8.2,"purp",0.636000126223903
43,"4_39L",8.6,"purp",0.753510684391691
44,"4_39L",7.05,"purp",0.298157271491514
45,"4_39L",4.25,"purp",-0.524416635683
46,"4_39L",1.8,"purp",-1.2441688044607
47,"4_39L",3.3,"purp",-0.803504211331496
48,"4_39L",NA,"purp",NA
49,"4_39L",3.75,"purp",-0.671304833392735
50,"4_39L",1.55,"purp",-1.31761290331557
51,"4_39L",2.05,"purp",-1.17072470560583
52,"4_39L",1.05,"purp",-1.4645011010253
53,"4_39L",1.6,"purp",-1.30292408354459
54,"4_39L",2.05,"purp",-1.17072470560583
55,"4_39L",2.1,"purp",-1.15603588583486
56,"4_39L",2.55,"purp",-1.0238365078961
57,"4_39L",2.5,"purp",-1.03852532766707
58,"4_39L",NA,"purp",NA
59,"4_39L",NA,"purp",NA
60,"4_39L",4.9,"purp",-0.333461978660345
61,"4_39L",11.9,"purp",1.72297278927594
62,"4_39L",NA,"purp",NA
63,"4_39L",8.7,"purp",0.782888323933638
1,"4_39L",1.55,"red",-1.0579063999184
2,"4_39L",2.65,"red",-0.13728556334819
3,"4_39L",2.95,"red",0.113792846625505
4,"4_39L",3.7,"red",0.741488871559741
5,"4_39L",3.9,"red",0.90887447820887
6,"4_39L",2.6,"red",-0.179131965010472
7,"4_39L",2.6,"red",-0.179131965010472
8,"4_39L",3.4,"red",0.490410461586046
9,"4_39L",3.35,"red",0.448564059923764
10,"4_39L",3.5,"red",0.574103264910611
11,"4_39L",2.9,"red",0.0719464449632224
12,"4_39L",3.7,"red",0.741488871559741
13,"4_39L",1.55,"red",-1.0579063999184
14,"4_39L",4.2,"red",1.15995288818256
15,"4_39L",0.6,"red",-1.85298803150177
16,"4_39L",2.3,"red",-0.430210374984166
17,"4_39L",2.95,"red",0.113792846625505
18,"4_39L",2.3,"red",-0.430210374984166
19,"4_39L",3.9,"red",0.90887447820887
20,"4_39L",NA,"red",NA
21,"4_39L",6.75,"red",3.29411937295897
22,"4_39L",1.95,"red",-0.723135186620143
23,"4_39L",1.9,"red",-0.764981588282425
24,"4_39L",3.5,"red",0.574103264910611
25,"4_39L",3.2,"red",0.323024854936917
26,"4_39L",6.4,"red",3.00119456132299
27,"4_39L",3.45,"red",0.532256863248329
28,"4_39L",2.1,"red",-0.597595981633296
29,"4_39L",2.45,"red",-0.304671169997319
30,"4_39L",3.45,"red",0.532256863248329
31,"4_39L",3.1,"red",0.239332051612352
32,"4_39L",2.65,"red",-0.13728556334819
33,"4_39L",2.25,"red",-0.472056776646448
34,"4_39L",0.95,"red",-1.56006321986579
35,"4_39L",2,"red",-0.68128878495786
36,"4_39L",1.25,"red",-1.3089848098921
37,"4_39L",1.1,"red",-1.43452401487894
38,"4_39L",1.85,"red",-0.806827989944707
39,"4_39L",NA,"red",NA
40,"4_39L",3.25,"red",0.364871256599199
41,"4_39L",1.4,"red",-1.18344560490525
42,"4_39L",2.25,"red",-0.472056776646448
43,"4_39L",1.75,"red",-0.890520793269272
44,"4_39L",1.15,"red",-1.39267761321666
45,"4_39L",1.25,"red",-1.3089848098921
46,"4_39L",1.65,"red",-0.974213596593837
47,"4_39L",2.85,"red",0.0301000433009401
48,"4_39L",NA,"red",NA
49,"4_39L",2.8,"red",-0.0117463583613425
50,"4_39L",2.4,"red",-0.346517571659601
51,"4_39L",3.05,"red",0.197485649950069
52,"4_39L",2.2,"red",-0.513903178308731
53,"4_39L",2.55,"red",-0.220978366672754
54,"4_39L",3.4,"red",0.490410461586046
55,"4_39L",4.45,"red",1.36918489649398
56,"4_39L",4.1,"red",1.076260084858
57,"4_39L",3.1,"red",0.239332051612352
58,"4_39L",NA,"red",NA
59,"4_39L",NA,"red",NA
60,"4_39L",2.95,"red",0.113792846625505
61,"4_39L",4.75,"red",1.62026330646767
62,"4_39L",NA,"red",NA
63,"4_39L",4.2,"red",1.15995288818256
1,"4_39L",0,"wavy",-0.465932292680776
2,"4_39L",0,"wavy",-0.465932292680776
3,"4_39L",0,"wavy",-0.465932292680776
4,"4_39L",0,"wavy",-0.465932292680776
5,"4_39L",0,"wavy",-0.465932292680776
6,"4_39L",0.05,"wavy",0.48257273170509
7,"4_39L",0,"wavy",-0.465932292680776
8,"4_39L",0,"wavy",-0.465932292680776
9,"4_39L",0,"wavy",-0.465932292680776
10,"4_39L",0,"wavy",-0.465932292680776
11,"4_39L",0,"wavy",-0.465932292680776
12,"4_39L",0.05,"wavy",0.48257273170509
13,"4_39L",0,"wavy",-0.465932292680776
14,"4_39L",0.1,"wavy",1.43107775609096
15,"4_39L",0.05,"wavy",0.48257273170509
16,"4_39L",0,"wavy",-0.465932292680776
17,"4_39L",0,"wavy",-0.465932292680776
18,"4_39L",0.05,"wavy",0.48257273170509
19,"4_39L",0.05,"wavy",0.48257273170509
20,"4_39L",NA,"wavy",NA
21,"4_39L",0.2,"wavy",3.32808780486269
22,"4_39L",0.25,"wavy",4.27659282924855
23,"4_39L",0,"wavy",-0.465932292680776
24,"4_39L",0.05,"wavy",0.48257273170509
